Ocean Acidification,,,,,,,,,,,
pH,,,,,,,,,,,
Month,California Current,Gulf of Alaska,Aleutian Islands,Eastern Bering Sea,Beaufort Sea,Northern Bering & Chukchi Seas,Northeast,Southeast,Gulf of Mexico,Caribbean,Pacific Islands
9/13/2024,8.05365105,8.110790737,8.069324698,8.096140855,8.085631144,8.139369658,8.043731396,8.040673884,8.04629164,8.045664712,8.043951437
10/13/2024,8.055394532,8.08962319,8.061896741,8.092464302,8.021495934,8.094697906,8.053702909,8.046481551,8.050856867,8.045471867,8.046335973
11/13/2024,8.058825041,8.055349156,8.051102499,8.042071107,8.113550773,8.018152922,8.07188765,8.061070426,8.072282978,8.045371793,8.052561426
12/13/2024,8.055239014,8.041272787,8.031198526,8.005856497,8.119420496,8.013910794,8.076238052,8.08694496,8.080372237,8.059247692,8.058572299
1/14/2024,8.056573211,8.028521243,8.014194205,7.998495215,8.109466126,8.042168517,8.078614064,8.093988087,8.094318906,8.070060951,8.061880877
2/14/2024,8.060774243,8.014553936,7.999118822,7.991972661,8.120049959,8.038114468,8.084731814,8.09443846,8.100781377,8.078702814,8.065906544
3/14/2024,8.0646461,8.012375532,8.002285091,7.981498855,8.114046842,8.044649487,8.09349305,8.098774788,8.102602968,8.079575477,8.068641012
4/14/2024,8.066872444,8.020767028,8.003882037,7.992053973,8.173708217,8.121242524,8.100358728,8.09511686,8.101010193,8.078239064,8.066798959
5/14/2024,8.068632773,8.052359785,8.008487265,8.015189009,8.184910141,8.102883675,8.117418351,8.080891273,8.08179813,8.070392758,8.062607469
6/14/2024,8.058814746,8.09173026,8.035973259,8.140417126,8.170197266,8.180497394,8.094367653,8.054681084,8.052046649,8.059975973,8.055731304
7/14/2024,8.062839817,8.114544972,8.072962575,8.109630459,8.156687586,8.193789829,8.066747535,8.044883963,8.056637025,8.051149296,8.045680891
8/14/2024,8.052098886,8.115113301,8.063471612,8.106944259,8.192357066,8.180553569,8.036686655,8.038419992,8.04787026,8.04776956,8.043544517
9/14/2024,8.045120434,8.113526349,8.06725811,8.09966341,8.099744988,8.14454822,8.041163192,8.039134938,8.043251589,8.041903068,8.041468054
10/14/2024,8.046117572,8.091821715,8.066349296,8.087911128,8.045394666,8.113301912,8.054309093,8.044280691,8.046083207,8.0385837,8.043205212
11/14/2024,8.050961258,8.060619592,8.055178381,8.054980157,8.121818113,8.027242146,8.06867219,8.058611533,8.072822632,8.04236609,8.049970167
12/14/2024,8.054158506,8.047445976,8.033838851,8.003329227,8.109491253,8.037983689,8.069337503,8.07767445,8.076032332,8.057351753,8.057087307
1/15/2024,8.056385738,8.035848968,8.012108614,7.998027797,8.113339628,8.041103167,8.077176152,8.076712018,8.085974258,8.069809121,8.062963704
2/15/2024,8.062183604,8.022200049,7.998160694,7.993499788,8.120837716,8.047092133,8.083625662,8.088169939,8.095346896,8.075227034,8.067629927
3/15/2024,8.064354975,8.017520371,7.992584009,7.974086049,8.111848558,8.04777098,8.089362319,8.085563732,8.090449826,8.076896481,8.07047202
4/15/2024,8.063101968,8.022337209,7.992753161,7.986051271,8.167178021,8.130084618,8.102697456,8.083514886,8.087340928,8.077518026,8.069653302
5/15/2024,8.0615335,8.058804001,8.00290373,8.014969345,8.181321363,8.114813555,8.118500922,8.07390449,8.074063108,8.066477413,8.063203256
6/15/2024,8.057173849,8.097682556,8.028426847,8.12272346,8.16285125,8.171197332,8.091233989,8.047266793,8.053044918,8.055599569,8.055905025
7/15/2024,8.056223376,8.104594121,8.052689599,8.110981788,8.170832264,8.171786466,8.063440158,8.040478028,8.052046976,8.050129996,8.048120137
8/15/2024,8.043450369,8.104033603,8.069323794,8.115783229,8.146239503,8.155658676,8.032736867,8.038200993,8.048574923,8.045878696,8.04384986
9/15/2024,8.03944967,8.101821513,8.068589683,8.109302182,8.094229534,8.129747217,8.034081656,8.038372095,8.046267817,8.041235127,8.043865225
10/15/2024,8.039879002,8.089710982,8.057391903,8.092729181,8.055833978,8.098535067,8.047867754,8.04333763,8.054251529,8.039694202,8.045941627
11/15/2024,8.049277874,8.056788062,8.039684415,8.041664568,8.100898468,8.035762186,8.068068143,8.055347459,8.063043396,8.044508291,8.051171444
12/15/2024,8.054906803,8.042886302,8.025594846,7.99843954,8.101754969,8.034281789,8.067063929,8.0683904,8.06699278,8.059014979,8.058045946
1/16/2024,8.058168703,8.033096875,8.003312188,7.997692151,8.09652201,8.051156148,8.069800361,8.073034209,8.082293974,8.065227357,8.064364748
2/16/2024,8.059155002,8.021885011,7.997391881,7.998706415,8.104203246,8.053933444,8.077520599,8.078747187,8.093018223,8.067324352,8.068999972
3/16/2024,8.063560227,8.017215698,7.990148808,7.978235362,8.129618409,8.053636495,8.085319836,8.07791841,8.096696529,8.068571137,8.069551784
4/16/2024,8.066048861,8.027975629,7.991876075,7.991539361,8.181819206,8.125032909,8.091928645,8.077615093,8.084317457,8.063295729,8.065600016
5/16/2024,8.061644759,8.061184487,8.000768423,8.016762128,8.193775546,8.109811204,8.098884843,8.070001951,8.077227404,8.054966618,8.058004103
6/16/2024,8.061776863,8.093888962,8.031990549,8.12693959,8.155272348,8.181369258,8.090249478,8.048943809,8.052386586,8.04537955,8.049773767
7/16/2024,8.054055915,8.099505161,8.052715699,8.105927641,8.149014532,8.167127976,8.062268552,8.033756344,8.046930128,8.047050915,8.042323099
8/16/2024,8.046991189,8.101965623,8.062845841,8.117751069,8.127451397,8.159554371,8.036796485,8.021327649,8.040577157,8.044212073,8.036417578
9/16/2024,8.044675909,8.095084421,8.05855785,8.102154672,8.053590021,8.142800769,8.034523087,8.026774515,8.041584546,8.041211437,8.035112692
10/16/2024,8.044761924,8.083360798,8.058298436,8.09939226,8.065949659,8.09200288,8.041101228,8.036722723,8.045264305,8.039794915,8.039601547
11/16/2024,8.051796512,8.05560681,8.039445269,8.048834638,8.102595686,8.019227291,8.057159685,8.054441918,8.063526451,8.041915571,8.045240036
12/16/2024,8.052901555,8.044806007,8.02004016,8.007329397,8.095264515,8.025874474,8.064174228,8.063551224,8.072648607,8.054338086,8.05130805
1/17/2024,8.055129841,8.033492569,7.993868353,7.996618667,8.095416041,8.036206978,8.072473186,8.076272955,8.082929867,8.064075174,8.055712334
2/17/2024,8.055770251,8.01508712,7.992434846,7.993210442,8.092376414,8.034889295,8.077408592,8.080277931,8.09183215,8.070558753,8.058801566
3/17/2024,8.0609547,8.009661854,7.989919075,7.970627772,8.133501491,8.037707771,8.077160633,8.065200805,8.089297189,8.071084791,8.0600495
4/17/2024,8.061881587,8.019219529,7.991215133,7.987725895,8.190212563,8.105259423,8.092675684,8.074611578,8.080868004,8.066868293,8.056774921
5/17/2024,8.061092406,8.056827175,7.996574133,8.014117263,8.166471796,8.115175557,8.102928542,8.066385216,8.075752048,8.057381998,8.052002764
6/17/2024,8.060373271,8.095139357,8.02875667,8.120966108,8.160587012,8.186297632,8.088561723,8.053855568,8.060057195,8.046846379,8.047506247
7/17/2024,8.054836819,8.098650471,8.049720369,8.102875678,8.170047918,8.190082778,8.063572191,8.035602138,8.049135054,8.044507792,8.039537681
8/17/2024,8.04669561,8.099659451,8.058402226,8.110800755,8.112036466,8.156604708,8.03243594,8.025746219,8.039001206,8.039507596,8.036082464
9/17/2024,8.044011898,8.093602963,8.059977086,8.099660111,8.05544579,8.133443283,8.037086111,8.027149327,8.037781747,8.038488632,8.036131426
10/17/2024,8.043107571,8.075863422,8.045629451,8.084776913,8.039812846,8.100614211,8.035805502,8.039132447,8.053854817,8.03942227,8.039546527
11/17/2024,8.054196331,8.04939673,8.038461297,8.039588074,8.114802283,8.020478175,8.050791349,8.052585329,8.056913731,8.04187605,8.044529888
12/17/2024,8.052926596,8.039463645,8.022283193,8.005112511,8.103290345,8.016140731,8.057890485,8.068021599,8.07152609,8.052506248,8.050174265
1/18/2024,8.056729087,8.024753476,7.997238625,7.996399454,8.093103788,8.031603711,8.071176412,8.066424574,8.079911578,8.0599311,8.054856217
2/18/2024,8.056103006,8.004550117,7.991497284,7.992522313,8.099164657,8.034849292,8.076533244,8.065360324,8.08866776,8.067549143,8.058355159
3/18/2024,8.06111979,8.004345743,7.985761595,7.966119674,8.115783608,8.039107019,8.078695131,8.080016109,8.089071149,8.070858247,8.0587034
4/18/2024,8.063761135,8.015861048,7.989750495,7.986191364,8.185558129,8.119860933,8.092196385,8.080043719,8.084209747,8.067967747,8.056822886
5/18/2024,8.063854454,8.056568992,7.996783448,8.002230263,8.181790678,8.119687189,8.097390632,8.063887775,8.075637172,8.060544739,8.053000266
6/18/2024,8.060546158,8.093986619,8.023320433,8.099165323,8.149573941,8.181552668,8.083287709,8.039526322,8.054892463,8.047453348,8.047571035
7/18/2024,8.053427824,8.092836327,8.038597767,8.094195894,8.155079832,8.160040461,8.060165673,8.033072443,8.050043491,8.044459199,8.040935119
8/18/2024,8.046779403,8.093441325,8.055554638,8.10478622,8.107397764,8.139699798,8.032499706,8.029847393,8.043055762,8.040333527,8.038285882
9/18/2024,8.042933339,8.095376927,8.052554829,8.09118079,8.12910355,8.120631918,8.020236645,8.025824048,8.036782123,8.036599506,8.037837593
10/18/2024,8.042828024,8.083432772,8.046657402,8.093329565,8.049881216,8.074055853,8.036472617,8.031574533,8.049898946,8.037016071,8.039995834
11/18/2024,8.050137171,8.050696847,8.03579778,8.043904625,8.103972568,8.015644551,8.051954604,8.047257501,8.057060454,8.038842125,8.042465681
12/18/2024,8.053098195,8.036796736,8.022243366,7.999830769,8.085843859,8.013851518,8.053328225,8.063231163,8.067708251,8.051658298,8.048085901
1/19/2024,8.054964158,8.026333209,7.995674389,7.995508611,8.093991323,8.032224081,8.062330705,8.07189902,8.081881483,8.060708761,8.053954381
2/19/2024,8.053282811,8.008436121,7.988947099,7.992133889,8.098482613,8.033240941,8.073389431,8.068436616,8.079969438,8.066131206,8.058722536
3/19/2024,8.05681637,8.008937667,7.986273984,7.974584679,8.109337685,8.040151375,8.081272798,8.070199718,8.07773727,8.068035495,8.060907887
4/19/2024,8.060592855,8.01890842,7.987010833,7.983556977,8.164704063,8.099086059,8.090141571,8.071386704,8.075902232,8.065105184,8.057756251
5/19/2024,8.055717772,8.069895353,8.0031969,8.024327815,8.163009928,8.111366189,8.093113957,8.061312104,8.060830366,8.057033332,8.05091356
6/19/2024,8.057763701,8.087776952,8.027022599,8.133053019,8.147881577,8.17757824,8.071806467,8.040757047,8.041066752,8.045837837,8.042280215
7/19/2024,8.055032545,8.096564571,8.035073199,8.100328695,8.170263112,8.178296736,8.05530646,8.030926498,8.037375365,8.040293433,8.036088098
8/19/2024,8.042958039,8.102458692,8.051042038,8.101068325,8.136520613,8.144246293,8.024774736,8.024645552,8.035833261,8.034310658,8.032433974
9/19/2024,8.036964514,8.092446912,8.047898141,8.094352932,8.066724606,8.126811706,8.022790719,8.028971506,8.034046328,8.032663909,8.032118969
10/19/2024,8.039617824,8.078017941,8.040400502,8.077866513,8.049809223,8.08466709,8.039953443,8.035967671,8.04055651,8.028331775,8.034966396
11/19/2024,8.04733708,8.044273269,8.03275354,8.047815523,8.120378203,8.02548505,8.047264378,8.048007796,8.039721313,8.032653223,8.038518232
12/19/2024,8.052260196,8.032046761,8.020019997,8.003483799,8.083577768,8.024091391,8.051852121,8.063580102,8.030678888,8.043464674,8.045558313
1/20/2024,8.049241737,8.017470965,7.990917668,7.98859155,8.105432155,8.037980939,8.059931783,8.064860022,8.068044254,8.053253111,8.052042603
2/20/2024,8.04762933,8.002419369,7.989597328,7.989890568,8.09625622,8.049436052,8.069547231,8.072933691,8.075133271,8.060998247,8.055515497
3/20/2024,8.048464388,7.99101563,7.975427294,7.950843164,8.114322525,8.051322672,8.075478594,8.053049517,8.069238764,8.064718356,8.055213013
4/20/2024,8.052942979,8.004505758,7.98799644,7.974833042,8.159546633,8.119149169,8.087345817,8.070481407,8.061395109,8.058826253,8.052305603
5/20/2024,8.055658816,8.051714347,8.002182252,8.022766833,8.168804303,8.119672777,8.085451907,8.060958474,8.053647373,8.04988967,8.046804531
6/20/2024,8.052341961,8.085653666,8.022821211,8.133504428,8.148592934,8.188285191,8.075741716,8.040708266,8.033939925,8.042142048,8.040497701
7/20/2024,8.048235546,8.085190056,8.030262107,8.094243096,8.165375289,8.182236026,8.046118203,8.025293867,8.031483786,8.037606292,8.034243702
8/20/2024,8.040311628,8.098131036,8.042236752,8.100593243,8.123734856,8.154689574,8.023984457,8.021057031,8.029131002,8.033003362,8.03197204
9/20/2024,8.037318168,8.091577181,8.044407522,8.093849345,8.070728043,8.12747696,8.023175863,8.023507918,8.018838914,8.030400087,8.030995105
10/20/2024,8.038254432,8.072558938,8.043356069,8.07938714,8.031500914,8.094051927,8.03687776,8.031795262,8.03364083,8.032239751,8.032381375
11/20/2024,8.043574167,8.042972721,8.035296099,8.041203574,8.105082769,8.058739937,8.04940024,8.046875352,8.038069397,8.035675447,8.037037478
12/20/2024,8.045138529,8.026470739,8.016666251,7.999923993,8.101705194,8.046463811,8.054971594,8.064935515,8.055511087,8.047011333,8.04192142
1/21/2024,8.040223727,8.014920606,7.991041723,7.991773677,8.089874609,8.049117873,8.062536499,8.073398424,8.068251816,8.055458771,8.047543309
2/21/2024,8.035591058,7.9963407,7.986872967,7.988045582,8.095529415,8.048505547,8.068476027,8.073515216,8.069938122,8.063020503,8.049324469
3/21/2024,8.031610858,7.989742275,7.976782527,7.94540652,8.10239592,8.062277618,8.078558319,8.062534393,8.069605644,8.065661657,8.050266105
4/21/2024,8.038873817,7.998359281,7.979826341,7.964795801,8.151464459,8.119278804,8.092846771,8.067526894,8.063182362,8.064331571,8.048612982
5/21/2024,8.038575789,8.037232961,7.997881561,8.000759388,8.151017991,8.122742286,8.093519036,8.051500813,8.047612442,8.052529294,8.046572681
6/21/2024,8.038953643,8.080269353,8.025564568,8.131250879,8.142455191,8.182961033,8.077493446,8.028753919,8.037315619,8.045867826,8.040698083
7/21/2024,8.038344344,8.106127375,8.041337903,8.100632294,8.126181204,8.178250645,8.044306122,8.0248053,8.026402581,8.03923415,8.035801451
8/21/2024,8.034323727,8.110741734,8.042906089,8.107667881,8.10917862,8.154155764,8.024766554,8.021467842,8.028080493,8.033151398,8.034040483
9/21/2024,8.035820302,8.101433915,8.044847157,8.098595005,8.067945704,8.119785285,8.021029953,8.022298328,8.024492436,8.029646885,8.034331379
10/21/2024,8.036347647,8.06943844,8.038176148,8.080839362,8.030114474,8.093295927,8.036114151,8.028419888,8.031708128,8.028790836,8.034576919
11/21/2024,8.039330977,8.031547679,8.030500183,8.031667651,8.088330002,8.053137783,8.04938216,8.048147351,8.035686792,8.03411303,8.037949959
12/21/2024,8.041242555,8.012054155,8.012653081,7.994241835,8.085917895,8.013481849,8.05056449,8.057864484,8.034583751,8.047477066,8.042970882
1/22/2024,8.037987442,7.997453748,7.999290538,7.983217321,8.043496923,8.026623131,8.05951088,8.06843857,8.061199042,8.056710845,8.048198361
2/22/2024,8.039828356,7.988714513,7.994844049,7.987564281,8.054760726,8.042345666,8.066749726,8.056086655,8.066840948,8.063171403,8.050282869
3/22/2024,8.040857408,7.981680193,7.979280064,7.949019959,8.061627481,8.05189605,8.074241992,8.066843549,8.06842782,8.064461408,8.051027884
4/22/2024,8.037591113,7.99944282,7.980893335,7.960422683,8.116079058,8.124560812,8.088726302,8.067181832,8.060988103,8.063397747,8.047577143
5/22/2024,8.039488595,8.038832079,8.001434434,8.000672008,8.103506108,8.124889996,8.088575117,8.051662823,8.044443954,8.052024461,8.045722964
6/22/2024,8.043662115,8.083418612,8.02373692,8.121070071,8.104380564,8.192138091,8.070535149,8.028505015,8.023300146,8.040621067,8.038014383
7/22/2024,8.040568676,8.093642204,8.03257688,8.100182427,8.11983362,8.188494832,8.049745125,8.024223877,8.020711187,8.036169273,8.034431772
8/22/2024,8.03914828,8.099297203,8.049255069,8.091643072,8.086253588,8.146424886,8.027607003,8.019382169,8.02022443,8.031748272,8.03311839
9/22/2024,8.036469333,8.092065627,8.044772386,8.087762574,8.034716905,8.122268007,8.030239406,8.021413016,8.009699399,8.030228263,8.032453878
10/22/2024,8.035343625,8.076623343,8.044310957,8.06474578,7.998293181,8.078336343,8.036505723,8.032089947,8.019845385,8.030272915,8.034279602
11/22/2024,8.037890737,8.033295952,8.02404422,8.014093662,8.057812337,8.029658646,8.046753426,8.04600307,8.030339142,8.0323293,8.037917742
12/22/2024,8.040166171,8.012444801,8.020375896,7.989897754,8.033752705,8.027862449,8.050891343,8.056059641,8.039243978,8.048673362,8.042778567
1/23/2024,8.039824013,7.998802537,8.001310476,7.989410124,8.038417351,8.034656127,8.057292159,8.065348286,8.061770646,8.05635969,8.049151889
2/23/2024,8.03505163,7.992280016,7.984383845,7.970569824,8.041713708,8.046253949,8.058836213,8.069038171,8.070819207,8.06332213,8.050071925
3/23/2024,8.031266277,7.989231041,7.977623951,7.953912818,8.044813181,8.049828779,8.065368063,8.067496288,8.073653338,8.066228876,8.05056623
4/23/2024,8.031157933,7.997542873,7.983132578,7.963649714,8.114925324,8.109952998,8.065464172,8.064539642,8.064245707,8.06211774,8.047963784
5/23/2024,8.04713953,8.030355918,7.995262305,7.991620062,8.104659289,8.121630461,8.082299064,8.048187776,8.046595262,8.048370954,8.046976516
6/23/2024,8.05092462,8.074122358,8.026477911,8.105444677,8.090998143,8.175020685,8.107211371,8.034776498,8.033404398,8.038017537,8.04104803
7/23/2024,8.040330367,8.091624856,8.040059908,8.100167658,8.114877033,8.168152206,8.096416868,8.018295397,8.022021187,8.036933311,8.035636479
8/23/2024,8.034577886,8.094009912,8.039643111,8.093064869,8.091924419,8.146703568,8.038013116,8.01280303,8.022349658,8.032904151,8.034986871
9/23/2024,8.03330023,8.087156458,8.044859049,8.084727705,8.035869643,8.113041578,8.038631728,8.019819829,8.014617783,8.030991359,8.034258014
10/23/2024,8.03447899,8.06490082,8.040874662,8.066450108,8.010836289,8.081103308,8.044923465,8.030028073,8.024299362,8.030265457,8.036117701
11/23/2024,8.039155057,8.038292126,8.03219089,8.028677698,8.052647379,8.029857122,8.04987604,8.046154135,8.030684286,8.034463736,8.038869579
12/23/2024,8.045023455,8.018828093,8.012865557,7.985089989,8.048386482,8.023451848,8.047608481,8.058664171,8.048625802,8.04697374,8.04446373
